@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R3,48-51-weka.filters.unsupervised.attribute.Reorder-R1-46,48-last,47'

@attribute PacmanPositionX numeric
@attribute PacmanPositionY numeric
@attribute LegalPacManNorth {0,1}
@attribute LegalPacManSouth {0,1}
@attribute LegalPacManWest {0,1}
@attribute LegalPacManEast {0,1}
@attribute LegalPacManStop {0,1}
@attribute Ghost1PositionX numeric
@attribute Ghost1PositionY numeric
@attribute Ghost2PositionX numeric
@attribute Ghost2PositionY numeric
@attribute Ghost3PositionX numeric
@attribute Ghost3PositionY numeric
@attribute Ghost4PositionX numeric
@attribute Ghost4PositionY numeric
@attribute Ghost1Distance numeric
@attribute Ghost2Distance numeric
@attribute Ghost3Distance numeric
@attribute Ghost4Distance numeric
@attribute Ghost1Direction {North,South,West,East,Stop,Dead}
@attribute Ghost2Direction {North,South,West,East,Stop,Dead}
@attribute Ghost3Direction {North,South,West,East,Stop,Dead}
@attribute Ghost4Direction {North,South,West,East,Stop,Dead}
@attribute Score numeric
@attribute DistanceFood numeric
@attribute RemainingFood numeric
@attribute class {North,South,West,East}
@attribute NextPacmanPositionX numeric
@attribute NextPacmanPositionY numeric
@attribute NextLegalPacManNorth {0,1}
@attribute NextLegalPacManSouth {0,1}
@attribute NextLegalPacManWest {0,1}
@attribute NextLegalPacManEast {0,1}
@attribute NextLegalPacManStop {0,1}
@attribute NextGhost1PositionX numeric
@attribute NextGhost1PositionY numeric
@attribute NextGhost2PositionX numeric
@attribute NextGhost2PositionY numeric
@attribute NextGhost3PositionX numeric
@attribute NextGhost3PositionY numeric
@attribute NextGhost4PositionX numeric
@attribute NextGhost4PositionY numeric
@attribute NextGhost1Distance numeric
@attribute NextGhost2Distance numeric
@attribute NextGhost3Distance numeric
@attribute NextGhost4Distance numeric
@attribute NextDistanceFood numeric
@attribute NextRemainingFood numeric
@attribute NextPacmanDirection {North,South,West,East}
@attribute NextScore numeric

@data
9,10,1,1,0,0,1,3,8,7,12,17,8,13,12,8,4,10,5,West,East,North,West,-6,-1,0,West,8,10,1,1,0,0,1,4,8,6,12,18,8,12,12,6,4,12,7,-1,0,West,-7
8,10,1,1,0,0,1,4,8,6,12,18,8,12,12,6,4,12,7,East,West,East,East,-7,-1,0,West,7,10,1,1,0,0,1,5,8,5,12,18,7,13,12,4,4,14,8,-1,0,West,-8
7,10,1,1,0,0,1,5,8,5,12,18,7,13,12,4,4,14,8,East,West,South,East,-8,-1,0,West,6,10,1,1,0,0,1,6,8,5,12,18,8,13,12,2,3,14,8,-1,0,West,-9
6,10,1,1,0,0,1,6,8,5,12,18,8,13,12,2,3,14,8,East,West,North,West,-9,-1,0,West,5,10,1,1,0,1,1,7,8,6,12,18,7,12,12,4,3,16,10,-1,0,West,-10
5,10,1,1,0,1,1,7,8,6,12,18,7,12,12,4,3,16,10,East,East,South,East,-10,-1,0,West,5,9,0,1,1,1,1,6,8,7,12,18,6,13,12,2,5,16,11,-1,0,South,-11
5,9,0,1,1,1,1,6,8,7,12,18,6,13,12,2,5,16,11,West,East,South,East,-11,-1,0,South,5,8,1,1,1,0,1,7,8,7,12,18,7,13,12,2,6,14,12,-1,0,South,-12
5,8,1,1,1,0,1,7,8,7,12,18,7,13,12,2,6,14,12,East,East,North,East,-12,-1,0,South,6,8,1,1,0,0,1,8,8,6,12,18,8,13,12,2,4,12,11,-1,0,East,-13
6,8,1,1,0,0,1,8,8,6,12,18,8,13,12,2,4,12,11,East,West,North,East,-13,-1,0,East,7,8,1,1,0,0,1,-1,-1,6,12,17,8,13,12,-1,5,10,10,-1,0,East,186
7,8,1,1,0,0,1,-1,-1,6,12,17,8,13,12,-1,5,10,10,Dead,West,West,East,186,-1,0,East,8,8,1,1,0,0,1,-1,-1,5,12,17,9,13,12,-1,7,10,8,-1,0,East,185
8,8,1,1,0,0,1,-1,-1,5,12,17,9,13,12,-1,7,10,8,Dead,West,North,West,185,-1,0,East,9,8,1,1,0,0,1,-1,-1,6,12,17,10,12,12,-1,7,10,8,-1,0,East,184
9,8,1,1,0,0,1,-1,-1,6,12,17,10,12,12,-1,7,10,8,Dead,East,North,East,184,-1,0,East,10,8,1,1,0,0,1,-1,-1,7,12,17,10,13,12,-1,7,9,7,-1,0,East,183
10,8,1,1,0,0,1,-1,-1,7,12,17,10,13,12,-1,7,9,7,Dead,East,North,East,183,-1,0,East,11,8,1,1,0,0,1,-1,-1,6,12,17,10,13,12,-1,9,8,5,-1,0,East,182
11,8,1,1,0,0,1,-1,-1,6,12,17,10,13,12,-1,9,8,5,Dead,West,North,West,182,-1,0,East,12,8,1,1,0,0,1,-1,-1,6,12,17,10,12,12,-1,10,7,5,-1,0,East,181
12,8,1,1,0,0,1,-1,-1,6,12,17,10,12,12,-1,10,7,5,Dead,West,North,East,181,-1,0,East,13,8,1,1,1,0,1,-1,-1,6,12,17,9,13,12,-1,11,5,4,-1,0,East,180
13,8,1,1,1,0,1,-1,-1,6,12,17,9,13,12,-1,11,5,4,Dead,West,South,East,180,-1,0,East,14,8,1,1,1,1,1,-1,-1,7,12,18,9,13,12,-1,11,5,5,-1,0,East,179
14,8,1,1,1,1,1,-1,-1,7,12,18,9,13,12,-1,11,5,5,Dead,East,East,East,179,-1,0,East,15,8,1,1,1,1,1,-1,-1,8,12,18,9,13,12,-1,11,4,6,-1,0,East,178
15,8,1,1,1,1,1,-1,-1,8,12,18,9,13,12,-1,11,4,6,Dead,East,East,East,178,-1,0,East,16,8,1,1,1,1,1,-1,-1,8,13,18,10,13,12,-1,13,4,7,-1,0,East,177
16,8,1,1,1,1,1,-1,-1,8,13,18,10,13,12,-1,13,4,7,Dead,North,North,East,177,-1,0,East,17,8,1,1,1,1,1,-1,-1,8,13,18,10,13,12,-1,14,3,8,-1,0,East,176
17,8,1,1,1,1,1,-1,-1,8,13,18,10,13,12,-1,14,3,8,Dead,North,North,East,176,-1,0,East,17,9,1,1,1,1,1,-1,-1,8,14,18,9,13,12,-1,14,1,8,-1,0,North,175
17,9,1,1,1,1,1,-1,-1,8,14,18,9,13,12,-1,14,1,8,Dead,North,South,West,175,-1,0,North,17,10,1,1,1,1,1,-1,-1,8,14,18,8,12,12,-1,13,3,7,-1,0,North,174
17,10,1,1,1,1,1,-1,-1,8,14,18,8,12,12,-1,13,3,7,Dead,North,South,West,174,-1,0,North,18,10,0,1,1,1,1,-1,-1,7,14,18,8,12,12,-1,15,2,9,-1,0,East,173
18,10,0,1,1,1,1,-1,-1,7,14,18,8,12,12,-1,15,2,9,Dead,West,South,West,173,-1,0,East,18,9,0,1,1,1,1,-1,-1,6,14,18,8,11,12,-1,17,1,10,-1,0,South,172
18,9,0,1,1,1,1,-1,-1,6,14,18,8,11,12,-1,17,1,10,Dead,West,South,West,172,-1,0,South,18,8,0,1,1,1,1,-1,-1,7,14,-1,-1,11,12,-1,17,-1,12,-1,0,South,371
18,8,0,1,1,1,1,-1,-1,7,14,-1,-1,11,12,-1,17,-1,12,Dead,East,Dead,West,371,-1,0,South,18,7,0,1,1,1,1,-1,-1,6,14,-1,-1,10,12,-1,19,-1,14,-1,0,South,370
18,7,0,1,1,1,1,-1,-1,6,14,-1,-1,10,12,-1,19,-1,14,Dead,West,Dead,North,370,-1,0,South,18,8,0,1,1,1,1,-1,-1,7,14,-1,-1,10,13,-1,17,-1,14,-1,0,North,369
18,8,0,1,1,1,1,-1,-1,7,14,-1,-1,10,13,-1,17,-1,14,Dead,East,Dead,West,369,-1,0,North,18,9,0,1,1,1,1,-1,-1,7,14,-1,-1,9,13,-1,16,-1,14,-1,0,North,368
18,9,0,1,1,1,1,-1,-1,7,14,-1,-1,9,13,-1,16,-1,14,Dead,East,Dead,North,368,-1,0,North,18,10,0,1,1,1,1,-1,-1,7,14,-1,-1,9,14,-1,15,-1,14,-1,0,North,367
18,10,0,1,1,1,1,-1,-1,7,14,-1,-1,9,14,-1,15,-1,14,Dead,East,Dead,West,367,-1,0,North,18,11,0,1,1,1,1,-1,-1,8,14,-1,-1,8,14,-1,13,-1,14,-1,0,North,366
18,11,0,1,1,1,1,-1,-1,8,14,-1,-1,8,14,-1,13,-1,14,Dead,East,Dead,West,366,-1,0,North,18,12,0,1,1,1,1,-1,-1,8,13,-1,-1,7,14,-1,11,-1,13,-1,0,North,365
18,12,0,1,1,1,1,-1,-1,8,13,-1,-1,7,14,-1,11,-1,13,Dead,South,Dead,West,365,-1,0,North,18,13,0,1,1,1,1,-1,-1,8,13,-1,-1,7,14,-1,10,-1,11,-1,0,North,364
18,13,0,1,1,1,1,-1,-1,8,13,-1,-1,7,14,-1,10,-1,11,Dead,South,Dead,East,364,-1,0,North,18,14,0,1,0,1,1,-1,-1,8,12,-1,-1,8,14,-1,12,-1,10,-1,0,North,363
18,14,0,1,0,1,1,-1,-1,8,12,-1,-1,8,14,-1,12,-1,10,Dead,South,Dead,East,363,-1,0,North,17,14,1,1,0,1,1,-1,-1,8,13,-1,-1,8,14,-1,10,-1,9,-1,0,West,362
17,14,1,1,0,1,1,-1,-1,8,13,-1,-1,8,14,-1,10,-1,9,Dead,North,Dead,East,362,-1,0,West,16,14,1,1,0,1,1,-1,-1,8,14,-1,-1,8,14,-1,8,-1,8,-1,0,West,361
16,14,1,1,0,1,1,-1,-1,8,14,-1,-1,8,14,-1,8,-1,8,Dead,North,Dead,East,361,-1,0,West,15,14,1,1,0,1,1,-1,-1,8,14,-1,-1,8,14,-1,7,-1,6,-1,0,West,360
15,14,1,1,0,1,1,-1,-1,8,14,-1,-1,8,14,-1,7,-1,6,Dead,North,Dead,East,360,-1,0,West,14,14,1,1,0,0,1,-1,-1,9,14,-1,-1,9,14,-1,5,-1,6,-1,0,West,359
14,14,1,1,0,0,1,-1,-1,9,14,-1,-1,9,14,-1,5,-1,6,Dead,East,Dead,West,359,-1,0,West,13,14,1,1,0,0,1,-1,-1,8,14,-1,-1,8,14,-1,5,-1,6,-1,0,West,358
13,14,1,1,0,0,1,-1,-1,8,14,-1,-1,8,14,-1,5,-1,6,Dead,West,Dead,West,358,-1,0,West,12,14,1,1,0,0,1,-1,-1,7,14,-1,-1,7,14,-1,5,-1,6,-1,0,West,357
12,14,1,1,0,0,1,-1,-1,7,14,-1,-1,7,14,-1,5,-1,6,Dead,West,Dead,West,357,-1,0,West,11,14,1,1,0,0,1,-1,-1,6,14,-1,-1,6,14,-1,5,-1,5,-1,0,West,356
11,14,1,1,0,0,1,-1,-1,6,14,-1,-1,6,14,-1,5,-1,5,Dead,West,Dead,West,356,-1,0,West,10,14,1,1,0,1,1,-1,-1,5,14,-1,-1,6,14,-1,5,-1,3,-1,0,West,355
10,14,1,1,0,1,1,-1,-1,5,14,-1,-1,6,14,-1,5,-1,3,Dead,West,Dead,East,355,-1,0,West,9,14,1,1,0,1,1,-1,-1,5,14,-1,-1,7,14,-1,4,-1,2,-1,0,West,354
9,14,1,1,0,1,1,-1,-1,5,14,-1,-1,7,14,-1,4,-1,2,Dead,West,Dead,East,354,-1,0,West,8,14,1,1,0,1,1,-1,-1,4,14,-1,-1,7,14,-1,4,-1,2,-1,0,West,353
8,14,1,1,0,1,1,-1,-1,4,14,-1,-1,7,14,-1,4,-1,2,Dead,West,Dead,West,353,-1,0,West,7,14,1,1,0,0,1,-1,-1,4,14,-1,-1,-1,-1,-1,3,-1,-1,-1,0,West,552
7,14,1,1,0,0,1,-1,-1,4,14,-1,-1,-1,-1,-1,3,-1,-1,Dead,West,Dead,Dead,552,-1,0,West,6,14,1,1,0,0,1,-1,-1,3,14,-1,-1,-1,-1,-1,3,-1,-1,-1,0,West,551
1,17,0,1,1,0,1,1,3,2,3,5,9,6,6,14,15,12,16,Stop,Stop,Stop,Stop,-3,-1,0,South,1,16,1,1,1,0,1,1,3,2,3,5,9,6,6,13,14,11,15,-1,0,South,-4
1,16,1,1,1,0,1,1,3,2,3,5,9,6,6,13,14,11,15,Stop,Stop,Stop,Stop,-4,-1,0,South,1,15,1,1,1,0,1,1,3,2,3,5,9,6,6,12,13,10,14,-1,0,South,-5
1,15,1,1,1,0,1,1,3,2,3,5,9,6,6,12,13,10,14,Stop,Stop,Stop,Stop,-5,-1,0,South,1,14,1,1,1,0,1,1,3,2,3,5,9,6,6,11,12,9,13,-1,0,South,-6
1,14,1,1,1,0,1,1,3,2,3,5,9,6,6,11,12,9,13,Stop,Stop,Stop,Stop,-6,-1,0,South,1,13,0,1,1,0,1,1,3,2,3,5,9,6,6,10,11,8,12,-1,0,South,-7
1,13,0,1,1,0,1,1,3,2,3,5,9,6,6,10,11,8,12,Stop,Stop,Stop,Stop,-7,-1,0,South,1,12,1,1,1,0,1,1,3,2,3,5,9,6,6,9,10,7,11,-1,0,South,-8
1,12,1,1,1,0,1,1,3,2,3,5,9,6,6,9,10,7,11,Stop,Stop,Stop,Stop,-8,-1,0,South,1,11,0,1,1,0,1,1,3,2,3,5,9,6,6,8,9,6,10,-1,0,South,-9
1,11,0,1,1,0,1,1,3,2,3,5,9,6,6,8,9,6,10,Stop,Stop,Stop,Stop,-9,-1,0,South,1,10,0,1,1,0,1,1,3,2,3,5,9,6,6,7,8,5,9,-1,0,South,-10
1,10,0,1,1,0,1,1,3,2,3,5,9,6,6,7,8,5,9,Stop,Stop,Stop,Stop,-10,-1,0,South,1,9,0,1,1,0,1,1,3,2,3,5,9,6,6,6,7,4,8,-1,0,South,-11
1,9,0,1,1,0,1,1,3,2,3,5,9,6,6,6,7,4,8,Stop,Stop,Stop,Stop,-11,-1,0,South,1,8,0,1,1,0,1,1,3,2,3,5,9,6,6,5,6,5,7,-1,0,South,-12
1,8,0,1,1,0,1,1,3,2,3,5,9,6,6,5,6,5,7,Stop,Stop,Stop,Stop,-12,-1,0,South,1,7,0,1,1,0,1,1,3,2,3,5,9,6,6,4,5,6,6,-1,0,South,-13
1,7,0,1,1,0,1,1,3,2,3,5,9,6,6,4,5,6,6,Stop,Stop,Stop,Stop,-13,-1,0,South,1,6,1,1,1,0,1,1,3,2,3,5,9,6,6,3,4,7,5,-1,0,South,-14
1,6,1,1,1,0,1,1,3,2,3,5,9,6,6,3,4,7,5,Stop,Stop,Stop,Stop,-14,-1,0,South,1,5,1,1,1,0,1,1,3,2,3,5,9,6,6,2,3,8,6,-1,0,South,-15
1,5,1,1,1,0,1,1,3,2,3,5,9,6,6,2,3,8,6,Stop,Stop,Stop,Stop,-15,-1,0,South,1,4,1,1,1,0,1,1,3,2,3,5,9,6,6,1,2,9,7,-1,0,South,-16
1,4,1,1,1,0,1,1,3,2,3,5,9,6,6,1,2,9,7,Stop,Stop,Stop,Stop,-16,-1,0,South,1,3,1,1,1,0,0,-1,-1,2,3,5,9,6,6,-1,1,10,8,-1,0,South,183
1,3,1,1,1,0,0,-1,-1,2,3,5,9,6,6,-1,1,10,8,Dead,Stop,Stop,Stop,183,-1,0,South,2,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,9,7,-1,0,East,382
2,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,9,7,Dead,Dead,Stop,Stop,382,-1,0,East,3,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,8,6,-1,0,East,381
3,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,8,6,Dead,Dead,Stop,Stop,381,-1,0,East,4,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,7,5,-1,0,East,380
4,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,7,5,Dead,Dead,Stop,Stop,380,-1,0,East,5,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,6,4,-1,0,East,379
5,3,1,1,1,1,0,-1,-1,-1,-1,5,9,6,6,-1,-1,6,4,Dead,Dead,Stop,Stop,379,-1,0,East,5,4,0,1,1,1,1,-1,-1,-1,-1,5,9,6,6,-1,-1,5,3,-1,0,North,378
5,4,0,1,1,1,1,-1,-1,-1,-1,5,9,6,6,-1,-1,5,3,Dead,Dead,Stop,Stop,378,-1,0,North,5,5,0,1,1,1,1,-1,-1,-1,-1,5,9,6,6,-1,-1,4,2,-1,0,North,377
5,5,0,1,1,1,1,-1,-1,-1,-1,5,9,6,6,-1,-1,4,2,Dead,Dead,Stop,Stop,377,-1,0,North,5,6,1,1,1,1,1,-1,-1,-1,-1,5,9,6,6,-1,-1,3,1,-1,0,North,376
5,6,1,1,1,1,1,-1,-1,-1,-1,5,9,6,6,-1,-1,3,1,Dead,Dead,Stop,Stop,376,-1,0,North,6,6,1,1,1,1,0,-1,-1,-1,-1,5,9,-1,-1,-1,-1,4,-1,-1,0,East,575
6,6,1,1,1,1,0,-1,-1,-1,-1,5,9,-1,-1,-1,-1,4,-1,Dead,Dead,Stop,Dead,575,-1,0,East,6,7,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,3,-1,-1,0,North,574
6,7,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,3,-1,Dead,Dead,Stop,Dead,574,-1,0,North,6,6,1,1,1,1,0,-1,-1,-1,-1,5,9,-1,-1,-1,-1,4,-1,-1,0,South,573
6,6,1,1,1,1,0,-1,-1,-1,-1,5,9,-1,-1,-1,-1,4,-1,Dead,Dead,Stop,Dead,573,-1,0,South,6,7,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,3,-1,-1,0,North,572
6,7,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,3,-1,Dead,Dead,Stop,Dead,572,-1,0,North,6,8,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,2,-1,-1,0,North,571
6,8,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,2,-1,Dead,Dead,Stop,Dead,571,-1,0,North,6,9,0,1,1,1,1,-1,-1,-1,-1,5,9,-1,-1,-1,-1,1,-1,-1,0,North,570
1,17,1,1,0,0,1,2,3,3,3,6,10,5,6,15,16,12,14,East,East,East,North,-3,-1,0,South,1,16,1,1,0,1,1,1,3,4,3,6,9,5,7,13,16,12,14,-1,0,South,-4
1,16,1,1,0,1,1,1,3,4,3,6,9,5,7,13,16,12,14,West,East,South,East,-4,-1,0,South,1,15,1,1,0,1,1,1,4,4,4,6,9,6,7,11,14,11,14,-1,0,South,-5
1,15,1,1,0,1,1,1,4,4,4,6,9,6,7,11,14,11,14,North,North,South,South,-5,-1,0,South,1,14,1,1,0,1,1,2,4,5,4,6,8,6,6,11,14,11,12,-1,0,South,-6
1,14,1,1,0,1,1,2,4,5,4,6,8,6,6,11,14,11,12,East,East,South,North,-6,-1,0,South,1,13,1,1,0,0,1,2,3,4,4,6,8,6,7,11,12,10,10,-1,0,South,-7
1,13,1,1,0,0,1,2,3,4,4,6,8,6,7,11,12,10,10,South,West,South,West,-7,-1,0,South,1,12,1,1,0,1,1,1,3,5,4,6,9,5,7,9,12,8,8,-1,0,South,-8
1,12,1,1,0,1,1,1,3,5,4,6,9,5,7,9,12,8,8,West,East,North,North,-8,-1,0,South,1,11,1,1,0,0,1,2,3,5,5,5,9,5,8,9,10,6,6,-1,0,South,-9
1,11,1,1,0,0,1,2,3,5,5,5,9,5,8,9,10,6,6,East,North,West,North,-9,-1,0,South,1,10,1,1,0,0,1,2,4,4,5,5,10,5,9,7,8,4,5,-1,0,South,-10
1,10,1,1,0,0,1,2,4,4,5,5,10,5,9,7,8,4,5,North,West,North,North,-10,-1,0,South,1,9,1,1,0,0,1,2,4,4,6,5,10,5,9,6,6,5,5,-1,0,South,-11
1,9,1,1,0,0,1,2,4,4,6,5,10,5,9,6,6,5,5,North,North,North,South,-11,-1,0,South,1,8,1,1,0,0,1,2,5,5,6,5,10,5,8,4,6,6,4,-1,0,South,-12
1,8,1,1,0,0,1,2,5,5,6,5,10,5,8,4,6,6,4,North,East,North,South,-12,-1,0,South,1,7,1,1,0,0,1,1,5,6,6,6,10,5,8,2,6,8,5,-1,0,South,-13
1,7,1,1,0,0,1,1,5,6,6,6,10,5,8,2,6,8,5,West,East,East,South,-13,-1,0,South,1,6,1,1,0,1,1,1,5,7,6,6,10,5,8,1,6,9,6,-1,0,South,-14
1,6,1,1,0,1,1,1,5,7,6,6,10,5,8,1,6,9,6,West,East,East,South,-14,-1,0,South,1,5,1,1,0,1,1,-1,-1,7,6,6,9,5,8,-1,7,9,6,-1,0,South,185
1,5,1,1,0,1,1,-1,-1,7,6,6,9,5,8,-1,7,9,6,Dead,East,South,West,185,-1,0,South,1,4,1,1,0,1,1,-1,-1,6,6,6,8,4,8,-1,7,9,7,-1,0,South,184
1,4,1,1,0,1,1,-1,-1,6,6,6,8,4,8,-1,7,9,7,Dead,West,South,West,184,-1,0,South,2,4,1,1,1,1,1,-1,-1,5,6,6,9,4,8,-1,5,9,7,-1,0,East,183
2,4,1,1,1,1,1,-1,-1,5,6,6,9,4,8,-1,5,9,7,Dead,West,North,North,183,-1,0,East,3,4,1,1,1,1,1,-1,-1,4,6,5,9,4,9,-1,3,7,7,-1,0,East,182
3,4,1,1,1,1,1,-1,-1,4,6,5,9,4,9,-1,3,7,7,Dead,West,West,North,182,-1,0,East,3,5,1,1,1,1,1,-1,-1,4,6,5,9,4,10,-1,2,6,5,-1,0,North,181
3,5,1,1,1,1,1,-1,-1,4,6,5,9,4,10,-1,2,6,5,Dead,West,West,South,181,-1,0,North,3,6,1,1,1,1,1,-1,-1,-1,-1,5,9,4,9,-1,-1,5,5,-1,0,North,380
3,6,1,1,1,1,1,-1,-1,-1,-1,5,9,4,9,-1,-1,5,5,Dead,Dead,West,East,380,-1,0,North,4,6,1,1,1,1,1,-1,-1,-1,-1,6,9,5,9,-1,-1,5,3,-1,0,East,379
4,6,1,1,1,1,1,-1,-1,-1,-1,6,9,5,9,-1,-1,5,3,Dead,Dead,East,South,379,-1,0,East,5,6,1,1,1,1,1,-1,-1,-1,-1,6,8,5,8,-1,-1,3,1,-1,0,East,378
5,6,1,1,1,1,1,-1,-1,-1,-1,6,8,5,8,-1,-1,3,1,Dead,Dead,South,South,378,-1,0,East,5,7,1,1,1,1,1,-1,-1,-1,-1,6,8,-1,-1,-1,-1,2,-1,-1,0,North,577
5,7,1,1,1,1,1,-1,-1,-1,-1,6,8,-1,-1,-1,-1,2,-1,Dead,Dead,South,Dead,577,-1,0,North,5,8,1,1,1,1,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,2,-1,-1,0,North,576
5,8,1,1,1,1,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,2,-1,Dead,Dead,South,Dead,576,-1,0,North,6,8,1,1,1,0,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,1,-1,-1,0,East,575
6,8,1,1,1,0,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,1,-1,Dead,Dead,South,Dead,575,-1,0,East,6,8,1,1,1,0,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,2,-1,-1,0,East,574
6,8,1,1,1,0,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,2,-1,Dead,Dead,South,Dead,574,-1,0,East,6,7,1,1,1,0,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,1,-1,-1,0,South,573
7,1,1,0,1,1,1,-1,-1,1,3,10,5,17,2,-1,8,7,12,Dead,North,West,North,-6,2,22,West,6,1,0,0,1,1,1,-1,-1,1,3,10,5,17,3,-1,7,8,12,1,22,West,-7
6,1,0,0,1,1,1,-1,-1,1,3,10,5,17,3,-1,7,8,12,Dead,North,West,South,-7,1,22,West,5,1,1,0,1,1,1,-1,-1,1,3,11,5,-1,-1,-1,6,10,-1,1,21,West,92
5,1,1,0,1,1,1,-1,-1,1,3,11,5,-1,-1,-1,6,10,-1,Dead,North,East,Dead,92,1,21,West,4,1,0,0,1,1,1,-1,-1,1,2,11,5,-1,-1,-1,4,11,-1,1,20,West,191
4,1,0,0,1,1,1,-1,-1,1,2,11,5,-1,-1,-1,4,11,-1,Dead,South,East,Dead,191,1,20,West,3,1,0,0,1,1,1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,12,-1,1,19,West,290
3,1,0,0,1,1,1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,12,-1,Dead,Dead,East,Dead,290,1,19,West,2,1,0,0,1,1,1,-1,-1,-1,-1,12,5,17,1,-1,-1,14,16,2,18,West,789
2,1,0,0,1,1,1,-1,-1,-1,-1,12,5,17,1,-1,-1,14,16,Dead,Dead,East,North,789,2,18,West,1,1,1,0,1,0,1,-1,-1,-1,-1,13,5,-1,-1,-1,-1,16,-1,1,18,West,1188
1,1,1,0,1,0,1,-1,-1,-1,-1,13,5,-1,-1,-1,-1,16,-1,Dead,Dead,East,Dead,1188,1,18,West,1,2,1,1,1,0,0,-1,-1,-1,-1,12,5,-1,-1,-1,-1,14,-1,1,17,North,1287
1,2,1,1,1,0,0,-1,-1,-1,-1,12,5,-1,-1,-1,-1,14,-1,Dead,Dead,West,Dead,1287,1,17,North,1,3,1,1,1,0,0,1,2,-1,-1,12,5,17,1,1,-1,13,17,1,16,North,1386
1,3,1,1,1,0,0,1,2,-1,-1,12,5,17,1,1,-1,13,17,North,Dead,West,North,1386,1,16,North,1,4,1,1,1,0,0,-1,-1,-1,-1,11,5,17,2,-1,-1,11,18,2,15,North,1485
1,4,1,1,1,0,0,-1,-1,-1,-1,11,5,17,2,-1,-1,11,18,Dead,Dead,West,North,1485,2,15,North,1,5,0,1,1,0,1,-1,-1,-1,-1,10,5,17,2,-1,-1,9,18,1,15,North,1484
1,5,0,1,1,0,1,-1,-1,-1,-1,10,5,17,2,-1,-1,9,18,Dead,Dead,West,North,1484,1,15,North,2,5,0,0,1,1,1,-1,-1,-1,-1,10,5,17,3,-1,-1,8,16,6,14,East,1583
2,5,0,0,1,1,1,-1,-1,-1,-1,10,5,17,3,-1,-1,8,16,Dead,Dead,West,North,1583,6,14,East,3,5,0,1,1,1,1,-1,-1,-1,-1,10,5,17,4,-1,-1,7,15,5,14,East,1582
3,5,0,1,1,1,1,-1,-1,-1,-1,10,5,17,4,-1,-1,7,15,Dead,Dead,West,North,1582,5,14,East,4,5,0,0,1,1,1,-1,-1,-1,-1,9,5,17,4,-1,-1,5,13,4,14,East,1581
4,5,0,0,1,1,1,-1,-1,-1,-1,9,5,17,4,-1,-1,5,13,Dead,Dead,West,North,1581,4,14,East,5,5,0,1,1,1,1,-1,-1,-1,-1,10,5,17,5,-1,-1,5,11,3,14,East,1580
5,5,0,1,1,1,1,-1,-1,-1,-1,10,5,17,5,-1,-1,5,11,Dead,Dead,East,West,1580,3,14,East,6,5,0,0,1,1,1,-1,-1,-1,-1,10,5,16,5,-1,-1,4,11,4,14,East,1579
6,5,0,0,1,1,1,-1,-1,-1,-1,10,5,16,5,-1,-1,4,11,Dead,Dead,East,East,1579,4,14,East,7,5,0,0,1,1,1,-1,-1,-1,-1,9,5,17,5,-1,-1,2,10,5,14,East,1578
7,5,0,0,1,1,1,-1,-1,-1,-1,9,5,17,5,-1,-1,2,10,Dead,Dead,West,East,1578,5,14,East,8,5,0,0,1,1,1,-1,-1,-1,-1,-1,-1,17,5,-1,-1,-1,8,6,14,East,1777
8,5,0,0,1,1,1,-1,-1,-1,-1,-1,-1,17,5,-1,-1,-1,8,Dead,Dead,Dead,West,1777,6,14,East,9,5,0,0,1,1,1,-1,-1,-1,-1,-1,-1,16,5,-1,-1,-1,8,5,14,East,1776
9,5,0,0,1,1,1,-1,-1,-1,-1,-1,-1,16,5,-1,-1,-1,8,Dead,Dead,Dead,East,1776,5,14,East,10,5,0,0,1,1,1,-1,-1,-1,-1,-1,-1,17,5,-1,-1,-1,8,4,14,East,1775
